event_type,start_time,start_price,end_time,end_price,duration,length,speed,theta,num
0,1.20478E+12,0.769400001,1.20488E+12,0.761399984,10200,0.010397734,1.02E-06,1,124
-1,1.20488E+12,0.761399984,1.20513E+12,0.759800017,25248,0.00210135,8.32E-08,1,125
0,1.20513E+12,0.759800017,1.20522E+12,0.767400026,8700,0.010002644,1.15E-06,1,126
1,1.20522E+12,0.767400026,1.20571E+12,0.791100025,48444,0.0308835,6.38E-07,1,127
0,1.20571E+12,0.791100025,1.20572E+12,0.782899976,1788,0.010365376,5.80E-06,1,128
-1,1.20572E+12,0.782899976,1.20573E+12,0.780300021,498,0.003320928,6.67E-06,1,129
0,1.20573E+12,0.780300021,1.20574E+12,0.788200021,966,0.01012431,1.05E-05,1,130
1,1.20574E+12,0.788200021,1.20574E+12,0.789699972,96,0.001903008,1.98E-05,1,131
0,1.20574E+12,0.789699972,1.20583E+12,0.781799972,9120,0.010003799,1.10E-06,1,132
-1,1.20583E+12,0.781799972,1.20586E+12,0.777199984,3294,0.005883843,1.79E-06,1,133
0,1.20586E+12,0.777199984,1.2059E+12,0.785899997,3822,0.011194047,2.93E-06,1,134
1,1.2059E+12,0.785899997,1.20593E+12,0.789499998,2298,0.004580737,1.99E-06,1,135
0,1.20593E+12,0.789499998,1.20599E+12,0.781499982,6834,0.010133016,1.48E-06,1,136
-1,1.20599E+12,0.781499982,1.20636E+12,0.774800003,36426,0.00857323,2.35E-07,1,137
0,1.20636E+12,0.774800003,1.20643E+12,0.782800019,7158,0.010325266,1.44E-06,1,138
1,1.20643E+12,0.782800019,1.20657E+12,0.789900005,13644,0.009069987,6.65E-07,1,139
0,1.20657E+12,0.789900005,1.20661E+12,0.782100022,4086,0.009874646,2.42E-06,1,140
-1,1.20661E+12,0.782100022,1.20661E+12,0.781199992,78,0.001150786,1.48E-05,1,141
0,1.20661E+12,0.781199992,1.20667E+12,0.788999975,6588,0.009984617,1.52E-06,1,142
1,1.20667E+12,0.788999975,1.20696E+12,0.798399985,28386,0.011913828,4.20E-07,1,143
0,1.20696E+12,0.798399985,1.20703E+12,0.790300012,6978,0.010145257,1.45E-06,1,144
-1,1.20703E+12,0.790300012,1.20721E+12,0.782500029,17838,0.009869648,5.53E-07,1,145
0,1.20721E+12,0.782500029,1.20754E+12,0.790400028,33288,0.010095846,3.03E-07,1,146
1,1.20754E+12,0.790400028,1.20836E+12,0.809899986,81936,0.024670998,3.01E-07,1,147
0,1.20836E+12,0.809899986,1.20842E+12,0.801500022,5784,0.010371606,1.79E-06,1,148
-1,1.20842E+12,0.801500022,1.20851E+12,0.787699997,9750,0.017217747,1.77E-06,1,149
0,1.20851E+12,0.787699997,1.20875E+12,0.795599997,23322,0.010029198,4.30E-07,1,150
1,1.20875E+12,0.795599997,1.20884E+12,0.805199981,9168,0.012066345,1.32E-06,1,151
0,1.20884E+12,0.805199981,1.20901E+12,0.796899974,16992,0.010308006,6.07E-07,1,152
-1,1.20901E+12,0.796899974,1.20944E+12,0.783200026,42882,0.017191554,4.01E-07,1,153
0,1.20944E+12,0.783200026,1.20946E+12,0.791100025,2586,0.010086822,3.90E-06,1,154
1,1.20946E+12,0.791100025,1.20952E+12,0.794799984,5724,0.004676979,8.17E-07,1,155
0,1.20952E+12,0.794799984,1.20955E+12,0.786899984,2838,0.009939607,3.50E-06,1,156
-1,1.20955E+12,0.786899984,1.20971E+12,0.776799977,16572,0.012835185,7.75E-07,1,157
0,1.20971E+12,0.776799977,1.20996E+12,0.784699976,24438,0.010169928,4.16E-07,1,158
1,1.20996E+12,0.784699976,1.21013E+12,0.791899979,17280,0.009175485,5.31E-07,1,159
0,1.21013E+12,0.791899979,1.21019E+12,0.784099996,6276,0.009849707,1.57E-06,1,160
-1,1.21019E+12,0.784099996,1.21022E+12,0.782400012,2514,0.002168071,8.62E-07,1,161
0,1.21022E+12,0.782400012,1.2103E+12,0.790199995,7620,0.009969303,1.31E-06,1,162
1,1.2103E+12,0.790199995,1.21136E+12,0.803499997,106902,0.016831184,1.57E-07,1,163
0,1.21136E+12,0.803499997,1.21144E+12,0.79549998,7200,0.009956461,1.38E-06,1,164
-1,1.21144E+12,0.79549998,1.21211E+12,0.783500016,67332,0.015084808,2.24E-07,1,165
0,1.21211E+12,0.783500016,1.21238E+12,0.791400015,26634,0.01008296,3.79E-07,1,166
1,1.21238E+12,0.791400015,1.21247E+12,0.794200003,9228,0.003538018,3.83E-07,1,167
0,1.21247E+12,0.794200003,1.21248E+12,0.786300004,1560,0.009947116,6.38E-06,1,168
-1,1.21248E+12,0.786300004,1.21249E+12,0.785700023,948,7.63E-04,8.05E-07,1,169
0,1.21249E+12,0.785700023,1.21265E+12,0.79369998,16050,0.010181948,6.34E-07,1,170
1,1.21265E+12,0.79369998,1.21298E+12,0.803499997,32544,0.012347256,3.79E-07,1,171
0,1.21298E+12,0.803499997,1.213E+12,0.795300007,2070,0.010205339,4.93E-06,1,172
-1,1.213E+12,0.795300007,1.21358E+12,0.78640002,58146,0.011190729,1.92E-07,1,173
0,1.21358E+12,0.78640002,1.21368E+12,0.79430002,9858,0.010045777,1.02E-06,1,174
1,1.21368E+12,0.79430002,1.21368E+12,0.795599997,492,0.001636633,3.33E-06,1,175
0,1.21368E+12,0.795599997,1.21385E+12,0.787699997,16170,0.009929612,6.14E-07,1,176
-1,1.21385E+12,0.787699997,1.21387E+12,0.785099983,2730,0.003300767,1.21E-06,1,177
0,1.21387E+12,0.785099983,1.2144E+12,0.792800009,52626,0.009807701,1.86E-07,1,178
1,1.2144E+12,0.792800009,1.21506E+12,0.800199986,66342,0.009333976,1.41E-07,1,179
0,1.21506E+12,0.800199986,1.21508E+12,0.792100012,2064,0.010122436,4.90E-06,1,180
-1,1.21508E+12,0.792100012,1.21537E+12,0.790400028,29046,0.002146174,7.39E-08,1,181
0,1.21537E+12,0.790400028,1.21568E+12,0.798300028,30744,0.009994938,3.25E-07,1,182
1,1.21568E+12,0.798300028,1.21597E+12,0.802200019,28368,0.004885371,1.72E-07,1,183
0,1.21597E+12,0.802200019,1.21613E+12,0.794200003,16068,0.009972595,6.21E-07,1,184
-1,1.21613E+12,0.794200003,1.21682E+12,0.784200013,69216,0.012591275,1.82E-07,1,185
0,1.21682E+12,0.784200013,1.21722E+12,0.792200029,39936,0.0102015,2.55E-07,1,186
1,1.21722E+12,0.792200029,1.21723E+12,0.793299973,840,0.001388468,1.65E-06,1,187
0,1.21723E+12,0.793299973,1.21741E+12,0.785399973,18756,0.009958401,5.31E-07,1,188
-1,1.21741E+12,0.785399973,1.21755E+12,0.784799993,14076,7.64E-04,5.43E-08,1,189
0,1.21755E+12,0.784799993,1.21783E+12,0.792699993,27558,0.010066259,3.65E-07,1,190
1,1.21783E+12,0.792699993,1.21784E+12,0.794799984,1482,0.002649162,1.79E-06,1,191
0,1.21784E+12,0.794799984,1.21814E+12,0.78670001,29118,0.01019121,3.50E-07,1,192
-1,1.21814E+12,0.78670001,1.21847E+12,0.779699981,33690,0.008897965,2.64E-07,1,193
0,1.21847E+12,0.779699981,1.21858E+12,0.787500024,10326,0.010003903,9.69E-07,1,194
1,1.21858E+12,0.787500024,1.21865E+12,0.799300015,7404,0.014984115,2.02E-06,1,195
0,1.21865E+12,0.799300015,1.21874E+12,0.791299999,9324,0.010008778,1.07E-06,1,196
-1,1.21874E+12,0.791299999,1.21899E+12,0.787299991,24528,0.005054983,2.06E-07,1,197
0,1.21899E+12,0.787299991,1.21937E+12,0.79519999,38340,0.010034294,2.62E-07,1,198
1,1.21937E+12,0.79519999,1.22047E+12,0.818599999,109482,0.029426571,2.69E-07,1,199
0,1.22047E+12,0.818599999,1.22053E+12,0.810400009,5988,0.01001709,1.67E-06,1,200
-1,1.22053E+12,0.810400009,1.22122E+12,0.791499972,69642,0.023321862,3.35E-07,1,201
0,1.22122E+12,0.791499972,1.22143E+12,0.799399972,20922,0.009981049,4.77E-07,1,202
1,1.22143E+12,0.799399972,1.22143E+12,0.800700009,18,0.001626266,9.03E-05,1,203
0,1.22143E+12,0.800700009,1.22144E+12,0.792699993,1098,0.009991278,9.10E-06,1,204
-1,1.22144E+12,0.792699993,1.22165E+12,0.786800027,20946,0.007442873,3.55E-07,1,205
0,1.22165E+12,0.786800027,1.22171E+12,0.794700027,6114,0.01004067,1.64E-06,1,206
1,1.22171E+12,0.794700027,1.22171E+12,0.796299994,30,0.002013297,6.71E-05,1,207
0,1.22171E+12,0.796299994,1.22175E+12,0.788299978,3270,0.010046485,3.07E-06,1,208
-1,1.22175E+12,0.788299978,1.22182E+12,0.785099983,7662,0.004059361,5.30E-07,1,209
0,1.22182E+12,0.785099983,1.22204E+12,0.792999983,21774,0.010062412,4.62E-07,1,210
1,1.22204E+12,0.792999983,1.22211E+12,0.798099995,7068,0.006431289,9.10E-07,1,211
0,1.22211E+12,0.798099995,1.22222E+12,0.790199995,11226,0.009898509,8.82E-07,1,212
-1,1.22222E+12,0.790199995,1.22223E+12,0.788699985,558,0.001898267,3.40E-06,1,213
0,1.22223E+12,0.788699985,1.22234E+12,0.796599984,11226,0.010016483,8.92E-07,1,214
1,1.22234E+12,0.796599984,1.22269E+12,0.801900029,34986,0.006653333,1.90E-07,1,215
0,1.22269E+12,0.801900029,1.22276E+12,0.793500006,6474,0.01047515,1.62E-06,1,216
-1,1.22276E+12,0.793500006,1.22277E+12,0.784500003,960,0.011342159,1.18E-05,1,217
0,1.22277E+12,0.784500003,1.22277E+12,0.792400002,468,0.010070108,2.15E-05,1,218
1,1.22277E+12,0.792400002,1.22283E+12,0.795400023,6156,0.003785993,6.15E-07,1,219
0,1.22283E+12,0.795400023,1.22291E+12,0.787199974,8136,0.01030934,1.27E-06,1,220
-1,1.22291E+12,0.787199974,1.22327E+12,0.770399988,35280,0.021341447,6.05E-07,1,221
0,1.22327E+12,0.770399988,1.22328E+12,0.777999997,1758,0.009865018,5.61E-06,1,222
1,1.22328E+12,0.777999997,1.22328E+12,0.779900014,12,0.002442182,2.04E-04,1,223
0,1.22328E+12,0.779900014,1.22333E+12,0.772400022,4842,0.009616608,1.99E-06,1,224
-1,1.22333E+12,0.772400022,1.22334E+12,0.771499991,276,0.001165238,4.22E-06,1,225
0,1.22334E+12,0.771499991,1.22335E+12,0.779100001,1278,0.009850952,7.71E-06,1,226
1,1.22335E+12,0.779100001,1.22335E+12,0.781400025,168,0.002952155,1.76E-05,1,227
0,1.22335E+12,0.781400025,1.22343E+12,0.773599982,7974,0.009982138,1.25E-06,1,228
-1,1.22343E+12,0.773599982,1.22343E+12,0.772000015,12,0.00206821,1.72E-04,1,229
0,1.22343E+12,0.772000015,1.22344E+12,0.779900014,960,0.01023316,1.07E-05,1,230
1,1.22344E+12,0.779900014,1.22352E+12,0.795899987,8310,0.020515415,2.47E-06,1,231
0,1.22352E+12,0.795899987,1.22354E+12,0.787899971,1734,0.010051535,5.80E-06,1,232
-1,1.22354E+12,0.787899971,1.22354E+12,0.786199987,300,0.002157614,7.19E-06,1,233
0,1.22354E+12,0.786199987,1.22355E+12,0.79430002,744,0.010302764,1.38E-05,1,234
1,1.22355E+12,0.79430002,1.22361E+12,0.807099998,5568,0.01611479,2.89E-06,1,235
0,1.22361E+12,0.807099998,1.22362E+12,0.798699975,984,0.010407661,1.06E-05,1,236
-1,1.22362E+12,0.798699975,1.22365E+12,0.785700023,3192,0.016276389,5.10E-06,1,237
0,1.22365E+12,0.785700023,1.22383E+12,0.79369998,18372,0.010181948,5.54E-07,1,238
1,1.22383E+12,0.79369998,1.22387E+12,0.796999991,3570,0.004157756,1.16E-06,1,239
0,1.22387E+12,0.796999991,1.22388E+12,0.788699985,804,0.010414061,1.30E-05,1,240
-1,1.22388E+12,0.788699985,1.22398E+12,0.77640003,10188,0.015595226,1.53E-06,1,241
0,1.22398E+12,0.77640003,1.22399E+12,0.784200013,1284,0.010046346,7.82E-06,1,242
1,1.22399E+12,0.784200013,1.22399E+12,0.784600019,6,5.10E-04,8.50E-05,1,243
0,1.22399E+12,0.784600019,1.22405E+12,0.776600003,6396,0.010196299,1.59E-06,1,244
-1,1.22405E+12,0.776600003,1.22406E+12,0.773800015,510,0.003605444,7.07E-06,1,245
0,1.22406E+12,0.773800015,1.22408E+12,0.781400025,2358,0.009821671,4.17E-06,1,246
1,1.22408E+12,0.781400025,1.22409E+12,0.785899997,666,0.005758858,8.65E-06,1,247
0,1.22409E+12,0.785899997,1.22411E+12,0.778199971,2010,0.009797717,4.87E-06,1,248
-1,1.22411E+12,0.778199971,1.22412E+12,0.774299979,768,0.005011554,6.53E-06,1,249
0,1.22412E+12,0.774299979,1.22413E+12,0.782199979,1446,0.010202764,7.06E-06,1,250
1,1.22413E+12,0.782199979,1.22415E+12,0.784200013,1302,0.002556934,1.96E-06,1,251
0,1.22415E+12,0.784200013,1.22416E+12,0.77609998,1680,0.010329039,6.15E-06,1,252
-1,1.22416E+12,0.77609998,1.22448E+12,0.769500017,31518,0.008504011,2.70E-07,1,253
0,1.22448E+12,0.769500017,1.22449E+12,0.777100027,1746,0.009876555,5.66E-06,1,254
1,1.22449E+12,0.777100027,1.22464E+12,0.791299999,14964,0.01827303,1.22E-06,1,255
0,1.22464E+12,0.791299999,1.22466E+12,0.783200026,2088,0.010236286,4.90E-06,1,256
-1,1.22466E+12,0.783200026,1.22467E+12,0.782000005,150,0.001532202,1.02E-05,1,257
0,1.22467E+12,0.782000005,1.22467E+12,0.789699972,306,0.009846504,3.22E-05,1,258
1,1.22467E+12,0.789699972,1.22467E+12,0.795599997,282,0.007471224,2.65E-05,1,259
0,1.22467E+12,0.795599997,1.22468E+12,0.787699997,1140,0.009929612,8.71E-06,1,260
-1,1.22468E+12,0.787699997,1.22473E+12,0.783800006,4506,0.004951113,1.10E-06,1,261
0,1.22473E+12,0.783800006,1.22474E+12,0.791599989,846,0.009951497,1.18E-05,1,262
1,1.22474E+12,0.791599989,1.22482E+12,0.819800019,8586,0.035624091,4.15E-06,1,263
0,1.22482E+12,0.819800019,1.22483E+12,0.810899973,204,0.010856363,5.32E-05,1,264
-1,1.22483E+12,0.810899973,1.22483E+12,0.806699991,108,0.005179408,4.80E-05,1,265
0,1.22483E+12,0.806699991,1.22483E+12,0.814499974,264,0.009669001,3.66E-05,1,266
1,1.22483E+12,0.814499974,1.22483E+12,0.815400004,6,0.001105009,1.84E-04,1,267
0,1.22483E+12,0.815400004,1.22483E+12,0.806599975,264,0.010792286,4.09E-05,1,268
-1,1.22483E+12,0.806599975,1.22483E+12,0.803799987,36,0.003471346,9.64E-05,1,269
0,1.22483E+12,0.803799987,1.22483E+12,0.81190002,258,0.010077175,3.91E-05,1,270
1,1.22483E+12,0.81190002,1.22483E+12,0.812399983,12,6.16E-04,5.13E-05,1,271
0,1.22483E+12,0.812399983,1.22484E+12,0.802699983,420,0.011939932,2.84E-05,1,272
-1,1.22484E+12,0.802699983,1.22486E+12,0.790700018,2172,0.014949502,6.88E-06,1,273
0,1.22486E+12,0.790700018,1.22504E+12,0.798799992,18414,0.010244053,5.56E-07,1,274
1,1.22504E+12,0.798799992,1.22509E+12,0.812600017,4404,0.017275945,3.92E-06,1,275
0,1.22509E+12,0.812600017,1.2251E+12,0.804400027,1518,0.010091053,6.65E-06,1,276
-1,1.2251E+12,0.804400027,1.22516E+12,0.796400011,5562,0.009945321,1.79E-06,1,277
0,1.22516E+12,0.796400011,1.22517E+12,0.804499984,660,0.010170735,1.54E-05,1,278
