0.25,0.5,1.0,1.5,theta
911,241,81,31,0.25
913,241,81,31,0.25
915,241,81,31,0.5
915,245,81,31,0.25
917,245,81,31,0.5
917,243,81,31,0.5
917,247,81,31,0.25
919,247,81,31,1
919,247,83,31,0.25
921,247,83,31,0.5
921,249,83,31,0.25
923,249,83,31,0.5
923,251,83,31,0.25
925,251,83,31,0.25
927,251,83,31,0.5
927,253,83,31,0.25
929,253,83,31,0.25
931,253,83,31,0.25
933,253,83,31,1
933,253,85,31,0.25
935,253,85,31,0.5
935,255,85,31,0.25
937,255,85,31,0.25
939,255,85,31,0.25
941,255,85,31,0.25
943,255,85,31,0.25
945,255,85,31,0.25
947,255,85,31,0.25
949,255,85,31,0.5
949,257,85,31,0.25
951,257,85,31,0.25
953,257,85,31,0.25
955,257,85,31,0.25
957,257,85,31,0.25
959,257,85,31,0.25
961,257,85,31,0.25
963,257,85,31,0.25
965,257,85,31,0.25
967,257,85,31,0.5
967,259,85,31,1
967,259,87,31,0.25
969,259,87,31,0.5
969,261,87,31,0.5
969,263,87,31,0.25
971,263,87,31,0.25
973,263,87,31,0.25
975,263,87,31,0.25
977,263,87,31,0.25
979,263,87,31,0.25
981,263,87,31,0.25
983,263,87,31,0.25
985,263,87,31,0.5
985,265,87,31,0.5
985,267,87,31,0.25
987,267,87,31,0.25
989,267,87,31,0.25
991,267,87,31,0.25
993,267,87,31,0.25
995,267,87,31,0.25
997,267,87,31,0.25
999,267,87,31,0.5
999,269,87,31,0.25
1001,269,87,31,0.25
1003,269,87,31,0.5
1003,271,87,31,0.25
1005,271,87,31,0.25
1007,271,87,31,0.25
1009,271,87,31,0.5
1009,273,87,31,0.25
1011,273,87,31,0.5
1011,275,87,31,0.25
1015,275,87,31,0.5
1015,277,87,31,0.25
1013,277,87,31,0.25
1017,277,87,31,0.25
1019,277,87,31,0.25
1021,277,87,31,1
1021,277,89,31,0.25
1023,277,89,31,0.25
1025,277,89,31,0.25
1027,277,89,31,0.25
1029,277,89,31,0.25
1031,277,89,31,1.5
1031,277,89,33,0.25
1033,277,89,33,0.25
1035,277,89,33,0.25
1037,277,89,33,0.25
1039,277,89,33,0.25
1041,277,89,33,0.25
1043,277,89,33,0.5
1043,279,89,33,0.25
1045,279,89,33,0.25
1047,279,89,33,0.25
1049,279,89,33,0.25
1051,279,89,33,1
1051,279,91,33,1.5
1051,279,91,35,0.25
1053,279,91,35,0.5
1053,281,91,35,0.25
1055,281,91,35,0.25
1057,281,91,35,0.25
1059,281,91,35,0.25
1061,281,91,35,0.25
1063,281,91,35,0.5
1063,283,91,35,0.25
1065,283,91,35,0.25
1067,283,91,35,0.25
1069,283,91,35,0.25
1071,283,91,35,0.25
1073,283,91,35,0.25
1075,283,91,35,0.25
1077,283,91,35,0.5
1077,285,91,35,0.25
1079,285,91,35,0.5
1079,287,91,35,0.25
1081,287,91,35,0.25
1083,287,91,35,0.25
1085,287,91,35,0.5
1085,289,91,35,0.25
1087,289,91,35,0.25
1089,289,91,35,0.25
1091,289,91,35,0.5
1091,291,91,35,0.25
1093,291,91,35,0.5
1093,293,91,35,0.25
1095,293,91,35,0.25
1097,293,91,35,0.25
1099,293,91,35,0.25
1101,293,91,35,0.25
1103,293,91,35,1
1103,293,93,35,0.25
1105,293,93,35,0.25
1107,293,93,35,0.5
1107,295,93,35,0.25
1109,295,93,35,0.25
1111,295,93,35,1
1111,295,95,35,0.25
1113,295,95,35,0.25
1115,295,95,35,0.25
1117,295,95,35,0.5
1117,297,95,35,0.25
1119,297,95,35,0.25
1121,297,95,35,0.25
1123,297,95,35,0.25
1125,297,95,35,0.25
1127,297,95,35,0.5
1127,299,95,35,0.25
1129,299,95,35,0.25
1131,299,95,35,0.25
1133,299,95,35,0.5
1133,301,95,35,0.25
1135,301,95,35,0.5
1135,303,95,35,0.25
1137,303,95,35,0.25
1139,303,95,35,0.25
1141,303,95,35,0.25
1143,303,95,35,0.25
1145,303,95,35,0.5
1145,305,95,35,0.25
1147,305,95,35,0.5
1147,307,95,35,0.25
1149,307,95,35,0.25
1151,307,95,35,0.25
1153,307,95,35,0.25
1155,307,95,35,0.25
1157,307,95,35,0.25
1159,307,95,35,0.25
1161,307,95,35,0.25
1163,307,95,35,0.5
1163,309,95,35,0.25
1165,309,95,35,0.25
1167,309,95,35,0.5
1167,311,95,35,0.25
1169,311,95,35,0.25
1171,311,95,35,0.25
1173,311,95,35,0.25
1177,311,95,35,0.25
1175,311,95,35,0.25
1179,311,95,35,0.25
1181,311,95,35,0.25
1183,311,95,35,0.25
1185,311,95,35,0.25
1187,311,95,35,0.25
1189,311,95,35,0.25
1191,311,95,35,0.25
1193,311,95,35,0.5
1193,313,95,35,0.25
1195,313,95,35,0.25
1197,313,95,35,0.25
1199,313,95,35,0.25
1201,313,95,35,0.25
1203,313,95,35,0.25
1205,313,95,35,0.25
1207,313,95,35,0.25
1209,313,95,35,1
1209,313,97,35,0.25
1213,313,97,35,0.25
1211,313,97,35,0.25
1215,313,97,35,0.5
1215,315,97,35,0.25
1217,315,97,35,0.25
1219,315,97,35,0.25
1221,315,97,35,0.5
1221,317,97,35,0.25
1223,317,97,35,1.5
1223,317,97,37,0.25
1225,317,97,37,0.25
1227,317,97,37,0.25
1229,317,97,37,0.25
1231,317,97,37,0.5
1231,319,97,37,1
1231,319,99,37,1.5
1231,319,99,39,0.25
1233,319,99,39,0.25
1236,319,99,39,0.5
1236,321,99,39,0.5
1236,323,99,39,0.5
1236,325,99,39,1
1236,325,101,39,0.5
1236,327,101,39,0.5
1236,329,101,39,0.5
1236,331,101,39,0.5
1236,333,101,39,1.5
1236,333,101,41,0.5
1236,335,101,41,1
1236,335,103,41,1.5
1236,335,103,43,0.25
1238,335,103,43,0.25
1240,335,103,43,0.25
1242,335,103,43,0.25
1244,335,103,43,0.25
1246,335,103,43,0.25
1248,335,103,43,0.25
1250,335,103,43,0.5
1250,337,103,43,0.5
1250,339,103,43,0.25
1252,339,103,43,0.25
1254,339,103,43,0.25
1258,339,103,43,0.25
1256,339,103,43,0.25
1260,339,103,43,0.25
1262,339,103,43,0.25
1266,339,103,43,0.25
1264,339,103,43,0.5
1264,341,103,43,0.25
1268,341,103,43,0.5
1268,343,103,43,0.5
1268,345,103,43,0.25
1270,345,103,43,0.25
1272,345,103,43,0.5
1272,347,103,43,0.25
1274,347,103,43,0.5
1274,349,103,43,0.25
1276,349,103,43,0.25
1278,349,103,43,0.25
1280,349,103,43,0.25
1282,349,103,43,0.25
1284,349,103,43,0.5
1284,351,103,43,0.25
1286,351,103,43,0.25
1288,351,103,43,0.25
1290,351,103,43,0.25
1292,351,103,43,0.5
1292,353,103,43,0.5
1292,355,103,43,0.25
1294,355,103,43,0.25
1296,355,103,43,0.25
1300,355,103,43,0.25
1298,355,103,43,0.5
1298,357,103,43,0.25
1302,357,103,43,0.25
1304,357,103,43,0.25
1306,357,103,43,0.25
1310,357,103,43,0.5
1310,359,103,43,0.5
1310,361,103,43,0.25
1308,361,103,43,0.25
1312,361,103,43,0.25
1314,361,103,43,1
1314,361,105,43,0.25
1316,361,105,43,0.5
1316,363,105,43,0.25
1318,363,105,43,0.25
1320,363,105,43,0.25
1322,363,105,43,0.5
1322,365,105,43,1.5
1322,365,105,45,0.25
1324,365,105,45,0.5
1324,367,105,45,0.25
1326,367,105,45,0.25
1328,367,105,45,0.25
1334,367,105,45,0.5
1334,369,105,45,0.5
1334,371,105,45,0.25
1332,371,105,45,0.25
1330,371,105,45,0.25
1336,371,105,45,0.25
1338,371,105,45,0.5
1338,373,105,45,0.25
1340,373,105,45,0.25
1342,373,105,45,0.25
1344,373,105,45,0.5
1344,375,105,45,1
1344,375,107,45,0.25
1346,375,107,45,0.25
1348,375,107,45,0.25
1350,375,107,45,0.5
1350,377,107,45,0.25
1352,377,107,45,0.25
1354,377,107,45,0.25
1358,377,107,45,0.25
1356,377,107,45,1
1356,377,109,45,0.25
1362,377,109,45,0.5
1362,379,109,45,0.25
1360,379,109,45,0.25
1364,379,109,45,0.25
1366,379,109,45,1
1366,379,111,45,0.25
1370,379,111,45,0.25
1368,379,111,45,0.25
1372,379,111,45,0.25
1374,379,111,45,0.5
1374,381,111,45,0.25
1378,381,111,45,0.25
1376,381,111,45,0.25
1380,381,111,45,0.5
1380,383,111,45,0.25
1382,383,111,45,0.25
1384,383,111,45,0.25
1386,383,111,45,0.25
1388,383,111,45,0.25
1390,383,111,45,0.5
1390,385,111,45,1
1390,385,113,45,0.25
1392,385,113,45,0.5
1392,387,113,45,0.25
1394,387,113,45,0.25
1396,387,113,45,0.25
1398,387,113,45,0.5
1398,389,113,45,0.25
1400,389,113,45,0.25
1402,389,113,45,0.25
1404,389,113,45,1
1404,389,115,45,0.5
1404,391,115,45,0.25
1406,391,115,45,0.5
1406,393,115,45,0.25
1408,393,115,45,0.25
1410,393,115,45,0.25
1412,393,115,45,0.25
1414,393,115,45,0.5
1414,395,115,45,0.25
1418,395,115,45,1.5
1418,395,115,47,0.25
1416,395,115,47,0.25
1420,395,115,47,0.25
1424,395,115,47,0.5
1424,397,115,47,0.25
1422,397,115,47,0.25
1426,397,115,47,0.25
1428,397,115,47,0.25
1430,397,115,47,1
1430,397,117,47,0.25
1432,397,117,47,0.25
1434,397,117,47,0.25
1436,397,117,47,0.25
1438,397,117,47,0.25
1440,397,117,47,0.25
1442,397,117,47,0.5
1442,399,117,47,0.25
1448,399,117,47,0.25
1444,399,117,47,0.25
1446,399,117,47,0.5
1446,401,117,47,0.25
1450,401,117,47,1.5
1450,401,117,49,0.25
1452,401,117,49,0.5
1452,403,117,49,1
1452,403,119,49,0.25
1454,403,119,49,0.5
1454,405,119,49,0.25
1456,405,119,49,0.25
1458,405,119,49,1
1458,405,121,49,0.25
1460,405,121,49,0.25
1462,405,121,49,0.25
1464,405,121,49,0.5
1464,407,121,49,1
1464,407,123,49,0.25
1466,407,123,49,1.5
1466,407,123,51,0.25
1468,407,123,51,0.25
1470,407,123,51,0.25
1472,407,123,51,0.25
1474,407,123,51,0.25
1476,407,123,51,0.25
1478,407,123,51,0.25
1480,407,123,51,0.25
1482,407,123,51,0.25
1484,407,123,51,0.25
1486,407,123,51,0.5
1486,409,123,51,0.25
1488,409,123,51,0.5
1488,411,123,51,0.5
1488,413,123,51,0.25
1490,413,123,51,0.25
1492,413,123,51,0.25
1494,413,123,51,0.25
1496,413,123,51,0.25
1498,413,123,51,0.25
1500,413,123,51,0.25
1502,413,123,51,0.25
1504,413,123,51,0.25
1506,413,123,51,0.25
1508,413,123,51,0.25
1510,413,123,51,0.25
1512,413,123,51,0.5
1512,415,123,51,0.25
1514,415,123,51,0.25
1516,415,123,51,0.25
1518,415,123,51,0.25
1520,415,123,51,0.25
1522,415,123,51,0.25
1524,415,123,51,0.25
1526,415,123,51,0.5
1526,417,123,51,0.25
1528,417,123,51,0.5
1528,419,123,51,0.25
1530,419,123,51,0.5
1530,421,123,51,0.25
1532,421,123,51,0.25
1534,421,123,51,0.5
1534,423,123,51,0.25
1536,423,123,51,0.25
1538,423,123,51,0.25
1542,423,123,51,0.25
1540,423,123,51,0.25
1548,423,123,51,0.25
1546,423,123,51,0.25
1544,423,123,51,0.25
1550,423,123,51,0.25
1554,423,123,51,0.25
1552,423,123,51,0.25
1556,423,123,51,0.5
1556,425,123,51,0.25
1558,425,123,51,0.25
1562,425,123,51,0.5
1562,427,123,51,0.5
1562,429,123,51,0.25
1560,429,123,51,0.25
1564,429,123,51,0.25
1566,429,123,51,0.25
1568,429,123,51,0.25
1570,429,123,51,1
1570,429,125,51,0.25
1572,429,125,51,0.25
1574,429,125,51,0.25
1576,429,125,51,0.5
1576,431,125,51,0.25
1578,431,125,51,0.25
1580,431,125,51,0.25
1582,431,125,51,1
1582,431,127,51,0.25
1584,431,127,51,0.25
1586,431,127,51,0.5
1586,433,127,51,0.25
1588,433,127,51,0.5
1588,435,127,51,0.25
1590,435,127,51,0.25
1592,435,127,51,0.25
1594,435,127,51,0.25
1596,435,127,51,0.25
1598,435,127,51,0.25
1600,435,127,51,0.25
1602,435,127,51,0.25
1604,435,127,51,0.25
1606,435,127,51,0.25
1608,435,127,51,0.25
1610,435,127,51,0.5
1610,437,127,51,0.25
1612,437,127,51,1
1612,437,129,51,0.25
1618,437,129,51,0.25
1614,437,129,51,0.25
1616,437,129,51,0.5
1616,439,129,51,0.5
1616,441,129,51,0.25
1620,441,129,51,0.5
1620,445,129,51,1
1620,445,131,51,0.25
1622,445,131,51,0.5
1622,443,131,51,0.25
1624,443,131,51,0.5
1624,447,131,51,0.25
1626,447,131,51,0.25
1630,447,131,51,0.25
1628,447,131,51,0.25
1632,447,131,51,0.25
1634,447,131,51,0.5
1634,449,131,51,1
1634,449,133,51,0.25
1636,449,133,51,0.25
1638,449,133,51,1.5
1638,449,133,53,0.25
1640,449,133,53,0.25
1642,449,133,53,0.25
1644,449,133,53,0.25
1646,449,133,53,0.5
1646,451,133,53,0.25
1658,451,133,53,0.25
1648,451,133,53,0.25
1650,451,133,53,1
1650,451,135,53,0.25
1652,451,135,53,0.25
1654,451,135,53,0.25
1656,451,135,53,0.25
1660,451,135,53,0.25
1662,451,135,53,1.5
1662,451,135,55,0.25
1664,451,135,55,0.25
1666,451,135,55,0.25
1668,451,135,55,0.25
1670,451,135,55,0.25
1672,451,135,55,0.25
1674,451,135,55,1
1674,451,137,55,0.5
1674,453,137,55,1.5
1674,453,137,57,0.25
1676,453,137,57,0.25
1678,453,137,57,0.25
1680,453,137,57,0.5
1680,455,137,57,0.25
1682,455,137,57,0.25
1684,455,137,57,0.25
1686,455,137,57,0.5
1686,457,137,57,0.25
1688,457,137,57,0.25
1690,457,137,57,0.25
1692,457,137,57,0.5
1692,459,137,57,0.25
1694,459,137,57,0.25
1696,459,137,57,1
1696,459,139,57,0.25
1698,459,139,57,0.5
1698,461,139,57,0.25
1700,461,139,57,0.5
1700,463,139,57,1.5
1700,463,139,59,0.25
1702,463,139,59,0.25
1704,463,139,59,0.25
1706,463,139,59,0.25
1708,463,139,59,0.25
1710,463,139,59,0.5
1710,465,139,59,0.25
1712,465,139,59,0.25
1714,465,139,59,1
1714,465,141,59,0.25
1716,465,141,59,0.5
1716,467,141,59,0.25
1718,467,141,59,0.25
1722,467,141,59,1
1722,467,143,59,0.25
1720,467,143,59,0.25
1724,467,143,59,0.25
1726,467,143,59,0.25
1728,467,143,59,0.25
1730,467,143,59,0.25
1732,467,143,59,0.25
1734,467,143,59,0.25
1736,467,143,59,0.25
1740,467,143,59,0.25
1738,467,143,59,0.25
1742,467,143,59,0.5
1742,469,143,59,1
1742,469,145,59,0.25
1744,469,145,59,0.25
1746,469,145,59,0.25
1748,469,145,59,0.25
1750,469,145,59,0.25
1752,469,145,59,1.5
1752,469,145,61,0.5
1752,471,145,61,0.25
1754,471,145,61,0.25
1756,471,145,61,0.25
1758,471,145,61,0.5
1758,473,145,61,0.25
1760,473,145,61,0.25
1762,473,145,61,0.25
1764,473,145,61,0.25
1766,473,145,61,0.25
1768,473,145,61,0.5
1768,475,145,61,0.25
1770,475,145,61,0.25
1772,475,145,61,0.25
1774,475,145,61,0.25
1776,475,145,61,1
1776,475,147,61,0.25
1778,475,147,61,0.25
1780,475,147,61,1.5
1780,475,147,63,0.25
1782,475,147,63,0.25
1784,475,147,63,0.25
1786,475,147,63,0.5
1786,477,147,63,0.25
1788,477,147,63,0.5
1788,479,147,63,0.25
1790,479,147,63,0.25
1792,479,147,63,0.5
1792,481,147,63,0.25
1794,481,147,63,0.25
1796,481,147,63,0.5
1796,483,147,63,0.5
1796,485,147,63,0.25
1798,485,147,63,0.25
1800,485,147,63,0.5
1800,487,147,63,0.25
1804,487,147,63,0.25
1802,487,147,63,0.25
1806,487,147,63,0.25
1808,487,147,63,0.25
1810,487,147,63,0.25
1812,487,147,63,0.25
1816,487,147,63,0.5
1816,489,147,63,1
1816,489,149,63,0.25
1814,489,149,63,0.25
1818,489,149,63,1.5
1818,489,149,65,0.25
1820,489,149,65,0.25
1822,489,149,65,0.25
1824,489,149,65,0.25
1826,489,149,65,0.25
1828,489,149,65,0.25
1830,489,149,65,0.5
1830,491,149,65,0.25
1832,491,149,65,0.25
1834,491,149,65,0.25
1836,491,149,65,1.5
1836,491,149,67,1
1836,491,151,67,0.25
1838,491,151,67,0.25
1840,491,151,67,0.25
1842,491,151,67,0.25
1846,491,151,67,0.25
1844,491,151,67,0.25
1848,491,151,67,0.25
1850,491,151,67,0.25
1852,491,151,67,0.25
1854,491,151,67,0.5
1854,493,151,67,0.25
1856,493,151,67,0.5
1856,495,151,67,0.25
1858,495,151,67,0.25
1860,495,151,67,0.25
1862,495,151,67,0.25
1864,495,151,67,0.25
1866,495,151,67,0.25
1868,495,151,67,0.25
1872,495,151,67,0.5
1872,497,151,67,1
1872,497,153,67,0.25
1870,497,153,67,0.25
1874,497,153,67,1.5
1874,497,153,69,0.25
1876,497,153,69,0.25
1878,497,153,69,0.25
1880,497,153,69,0.5
1880,499,153,69,0.25
1882,499,153,69,0.25
1884,499,153,69,0.25
1886,499,153,69,0.5
1886,501,153,69,0.25
1888,501,153,69,0.25
1890,501,153,69,0.25
1892,501,153,69,0.5
1892,503,153,69,1
1892,503,155,69,0.25
1894,503,155,69,0.25
1896,503,155,69,0.25
1898,503,155,69,0.25
1900,503,155,69,0.5
1900,505,155,69,0.25
1902,505,155,69,1
1902,505,157,69,0.25
1904,505,157,69,0.25
1906,505,157,69,0.25
1908,505,157,69,0.25
1910,505,157,69,0.25
1912,505,157,69,0.25
1914,505,157,69,0.25
1916,505,157,69,0.25
1918,505,157,69,0.25
1920,505,157,69,0.25
1922,505,157,69,0.5
1922,507,157,69,0.25
1924,507,157,69,1
1924,507,159,69,0.25
1928,507,159,69,0.25
1926,507,159,69,0.25
1930,507,159,69,0.25
1932,507,159,69,1.5
1932,507,159,71,0.25
1934,507,159,71,0.25
1936,507,159,71,0.25
1938,507,159,71,0.25
1940,507,159,71,0.25
1942,507,159,71,0.5
1942,509,159,71,1
1942,509,161,71,0.25
1946,509,161,71,0.25
1944,509,161,71,0.25
1948,509,161,71,0.5
1948,511,161,71,1
1948,511,163,71,0.25
1950,511,163,71,0.5
1950,513,163,71,0.25
1954,513,163,71,0.5
1954,515,163,71,0.25
1952,515,163,71,0.25
1956,515,163,71,0.5
1956,517,163,71,0.25
1958,517,163,71,0.25
1960,517,163,71,0.5
1960,519,163,71,0.25
1962,519,163,71,0.25
1964,519,163,71,0.25
1966,519,163,71,0.5
1966,521,163,71,0.25
1968,521,163,71,0.25
1970,521,163,71,0.25
1972,521,163,71,0.5
