event_type,start_time,start_price,end_time,end_price,duration,length,speed,theta,num
1,1.14007E+12,0.685699999,1.1404E+12,0.686399996,33234,0.00102085,3.07E-08,0.5,31
0,1.1404E+12,0.686399996,1.1405E+12,0.682900012,10524,0.005099045,4.85E-07,0.5,32
-1,1.1405E+12,0.682900012,1.14112E+12,0.679499984,61152,0.004978808,8.14E-08,0.5,33
0,1.14112E+12,0.679499984,1.14127E+12,0.682900012,15942,0.00500372,3.14E-07,0.5,34
1,1.14127E+12,0.682900012,1.14158E+12,0.687600017,30906,0.006882421,2.23E-07,0.5,35
0,1.14158E+12,0.687600017,1.14174E+12,0.684099972,15636,0.005090233,3.26E-07,0.5,36
-1,1.14174E+12,0.684099972,1.14174E+12,0.684099972,0,0,0,0.5,37
0,1.14174E+12,0.684099972,1.14182E+12,0.687600017,7530,0.005116276,6.79E-07,0.5,38
1,1.14182E+12,0.687600017,1.14222E+12,0.692799985,40488,0.007562491,1.87E-07,0.5,39
0,1.14222E+12,0.692799985,1.14227E+12,0.689199984,5472,0.005196307,9.50E-07,0.5,40
-1,1.14227E+12,0.689199984,1.14234E+12,0.68779999,6222,0.002031332,3.26E-07,0.5,41
0,1.14234E+12,0.68779999,1.14249E+12,0.691299975,14916,0.005088666,3.41E-07,0.5,42
1,1.14249E+12,0.691299975,1.1426E+12,0.695100009,11166,0.00549694,4.92E-07,0.5,43
0,1.1426E+12,0.695100009,1.143E+12,0.691600025,39744,0.005035225,1.27E-07,0.5,44
-1,1.143E+12,0.691600025,1.14349E+12,0.687099993,49092,0.006506697,1.33E-07,0.5,45
0,1.14349E+12,0.687099993,1.14351E+12,0.690599978,2586,0.005093851,1.97E-06,0.5,46
1,1.14351E+12,0.690599978,1.14423E+12,0.702400029,71430,0.017086665,2.39E-07,0.5,47
0,1.14423E+12,0.702400029,1.14431E+12,0.698099971,8328,0.00612195,7.35E-07,0.5,48
-1,1.14431E+12,0.698099971,1.14465E+12,0.693599999,33726,0.006446028,1.91E-07,0.5,49
0,1.14465E+12,0.693599999,1.14473E+12,0.697000027,7968,0.004902001,6.15E-07,0.5,50
1,1.14473E+12,0.697000027,1.14473E+12,0.6972,18,2.87E-04,1.59E-05,0.5,51
0,1.14473E+12,0.6972,1.14481E+12,0.693700016,8076,0.005020058,6.22E-07,0.5,52
-1,1.14481E+12,0.693700016,1.14492E+12,0.690100014,11490,0.005189565,4.52E-07,0.5,53
0,1.14492E+12,0.690100014,1.14523E+12,0.693599999,30300,0.005071707,1.67E-07,0.5,54
1,1.14523E+12,0.693599999,1.14541E+12,0.693700016,18156,1.44E-04,7.94E-09,0.5,55
0,1.14541E+12,0.693700016,1.14543E+12,0.690199971,2652,0.005045472,1.90E-06,0.5,56
-1,1.14543E+12,0.690199971,1.14544E+12,0.689300001,222,0.001303927,5.87E-06,0.5,57
0,1.14544E+12,0.689300001,1.14553E+12,0.692700028,9228,0.004932581,5.35E-07,0.5,58
1,1.14553E+12,0.692700028,1.14608E+12,0.698400021,55500,0.008228659,1.48E-07,0.5,59
0,1.14608E+12,0.698400021,1.1462E+12,0.694899976,11586,0.005011518,4.33E-07,0.5,60
-1,1.1462E+12,0.694899976,1.14714E+12,0.683000028,94080,0.017124692,1.82E-07,0.5,61
0,1.14714E+12,0.683000028,1.14724E+12,0.68629998,9618,0.004831554,5.02E-07,0.5,62
1,1.14724E+12,0.68629998,1.14724E+12,0.6875,378,0.001748536,4.63E-06,0.5,63
0,1.14724E+12,0.6875,1.14732E+12,0.683799982,7860,0.005381844,6.85E-07,0.5,64
-1,1.14732E+12,0.683799982,1.14787E+12,0.675700009,55032,0.01184553,2.15E-07,0.5,65
0,1.14787E+12,0.675700009,1.14797E+12,0.679099977,10056,0.005031772,5.00E-07,0.5,66
1,1.14797E+12,0.679099977,1.14863E+12,0.686699986,66306,0.011191297,1.69E-07,0.5,67
0,1.14863E+12,0.686699986,1.149E+12,0.683200002,36882,0.005096818,1.38E-07,0.5,68
-1,1.149E+12,0.683200002,1.14901E+12,0.682900012,426,4.39E-04,1.03E-06,0.5,69
0,1.14901E+12,0.682900012,1.14906E+12,0.686399996,5658,0.005125179,9.06E-07,0.5,70
1,1.14906E+12,0.686399996,1.14974E+12,0.691299975,67560,0.007138664,1.06E-07,0.5,71
0,1.14974E+12,0.691299975,1.14976E+12,0.687699974,1818,0.005207582,2.86E-06,0.5,72
-1,1.14976E+12,0.687699974,1.1507E+12,0.681299984,94320,0.009306368,9.87E-08,0.5,73
0,1.1507E+12,0.681299984,1.15086E+12,0.684700012,16218,0.0049905,3.08E-07,0.5,74
1,1.15086E+12,0.684700012,1.15164E+12,0.694800019,77454,0.014750996,1.90E-07,0.5,75
0,1.15164E+12,0.694800019,1.15166E+12,0.691299975,2634,0.005037485,1.91E-06,0.5,76
-1,1.15166E+12,0.691299975,1.15166E+12,0.691299975,0,0,0,0.5,77
0,1.15166E+12,0.691299975,1.15192E+12,0.694800019,26010,0.005062989,1.95E-07,0.5,78
1,1.15192E+12,0.694800019,1.15193E+12,0.695900023,636,0.001583195,2.49E-06,0.5,79
0,1.15193E+12,0.695900023,1.15207E+12,0.692399979,14178,0.005029522,3.55E-07,0.5,80
-1,1.15207E+12,0.692399979,1.15207E+12,0.692099988,300,4.33E-04,1.44E-06,0.5,81
0,1.15207E+12,0.692099988,1.15219E+12,0.695599973,12006,0.005057051,4.21E-07,0.5,82
1,1.15219E+12,0.695599973,1.1522E+12,0.69630003,948,0.001006407,1.06E-06,0.5,83
0,1.1522E+12,0.69630003,1.15226E+12,0.692799985,5622,0.005026632,8.94E-07,0.5,84
-1,1.15226E+12,0.692799985,1.15372E+12,0.681100011,146208,0.016887954,1.16E-07,0.5,85
0,1.15372E+12,0.681100011,1.15389E+12,0.684499979,17034,0.004991878,2.93E-07,0.5,86
1,1.15389E+12,0.684499979,1.15395E+12,0.686500013,5994,0.00292189,4.87E-07,0.5,87
0,1.15395E+12,0.686500013,1.15399E+12,0.683099985,4350,0.004952699,1.14E-06,0.5,88
-1,1.15399E+12,0.683099985,1.15406E+12,0.681699991,6672,0.002049471,3.07E-07,0.5,89
0,1.15406E+12,0.681699991,1.15428E+12,0.685299993,21378,0.005280917,2.47E-07,0.5,90
1,1.15428E+12,0.685299993,1.15428E+12,0.685599983,240,4.38E-04,1.82E-06,0.5,91
0,1.15428E+12,0.685599983,1.1545E+12,0.682099998,22386,0.005104995,2.28E-07,0.5,92
-1,1.1545E+12,0.682099998,1.15504E+12,0.672299981,54216,0.01436742,2.65E-07,0.5,93
0,1.15504E+12,0.672299981,1.15515E+12,0.675700009,10164,0.005057308,4.98E-07,0.5,94
1,1.15515E+12,0.675700009,1.15518E+12,0.676999986,3288,0.001923897,5.85E-07,0.5,95
0,1.15518E+12,0.676999986,1.15528E+12,0.673500001,10332,0.005169845,5.00E-07,0.5,96
-1,1.15528E+12,0.673500001,1.15549E+12,0.672699988,20514,0.001187845,5.79E-08,0.5,97
0,1.15549E+12,0.672699988,1.1557E+12,0.676100016,20976,0.0050543,2.41E-07,0.5,98
1,1.1557E+12,0.676100016,1.15611E+12,0.682900012,40908,0.010057677,2.46E-07,0.5,99
0,1.15611E+12,0.682900012,1.15622E+12,0.67930001,11472,0.005271638,4.60E-07,0.5,100
-1,1.15622E+12,0.67930001,1.15703E+12,0.672299981,80898,0.010304768,1.27E-07,0.5,101
0,1.15703E+12,0.672299981,1.15737E+12,0.675700009,33966,0.005057308,1.49E-07,0.5,102
1,1.15737E+12,0.675700009,1.15797E+12,0.681999981,60192,0.009323624,1.55E-07,0.5,103
0,1.15797E+12,0.681999981,1.15803E+12,0.678600013,6420,0.004985291,7.77E-07,0.5,104
-1,1.15803E+12,0.678600013,1.15851E+12,0.672800004,47814,0.008547021,1.79E-07,0.5,105
0,1.15851E+12,0.672800004,1.15861E+12,0.676199973,9822,0.00505346,5.15E-07,0.5,106
1,1.15861E+12,0.676199973,1.15862E+12,0.676500022,420,4.44E-04,1.06E-06,0.5,107
0,1.15862E+12,0.676500022,1.15865E+12,0.673099995,3132,0.005025909,1.60E-06,0.5,108
-1,1.15865E+12,0.673099995,1.15926E+12,0.66869998,61524,0.006536941,1.06E-07,0.5,109
0,1.15926E+12,0.66869998,1.15933E+12,0.671999991,6594,0.004934965,7.48E-07,0.5,110
1,1.15933E+12,0.671999991,1.15952E+12,0.67930001,19308,0.010863124,5.63E-07,0.5,111
0,1.15952E+12,0.67930001,1.15978E+12,0.675899982,26328,0.005005193,1.90E-07,0.5,112
-1,1.15978E+12,0.675899982,1.15995E+12,0.673399985,16908,0.003698769,2.19E-07,0.5,113
0,1.15995E+12,0.673399985,1.1601E+12,0.676800013,14658,0.005049046,3.44E-07,0.5,114
1,1.1601E+12,0.676800013,1.1601E+12,0.676800013,0,0,0,0.5,115
0,1.1601E+12,0.676800013,1.16012E+12,0.673399985,1848,0.005023682,2.72E-06,0.5,116
-1,1.16012E+12,0.673399985,1.16012E+12,0.671500027,150,0.00282144,1.88E-05,0.5,117
0,1.16012E+12,0.671500027,1.16036E+12,0.674899995,24114,0.005063243,2.10E-07,0.5,118
1,1.16036E+12,0.674899995,1.16053E+12,0.676999986,17106,0.003111559,1.82E-07,0.5,119
0,1.16053E+12,0.676999986,1.16073E+12,0.673500001,20010,0.005169845,2.58E-07,0.5,120
-1,1.16073E+12,0.673500001,1.16114E+12,0.669799984,40998,0.005493716,1.34E-07,0.5,121
0,1.16114E+12,0.669799984,1.16129E+12,0.673200011,14364,0.005076184,3.53E-07,0.5,122
1,1.16129E+12,0.673200011,1.1613E+12,0.673300028,1254,1.49E-04,1.18E-07,0.5,123
0,1.1613E+12,0.673300028,1.16132E+12,0.6699,2538,0.005049796,1.99E-06,0.5,124
-1,1.16132E+12,0.6699,1.16227E+12,0.667299986,94212,0.003881198,4.12E-08,0.5,125
0,1.16227E+12,0.667299986,1.16282E+12,0.670700014,55002,0.005095201,9.26E-08,0.5,126
1,1.16282E+12,0.670700014,1.16365E+12,0.6796,83220,0.013269698,1.59E-07,0.5,127
0,1.16365E+12,0.6796,1.16402E+12,0.676199973,36870,0.005002984,1.36E-07,0.5,128
-1,1.16402E+12,0.676199973,1.1641E+12,0.674700022,8406,0.002218206,2.64E-07,0.5,129
0,1.1641E+12,0.674700022,1.16437E+12,0.67809999,26448,0.005039229,1.91E-07,0.5,130
1,1.16437E+12,0.67809999,1.16456E+12,0.678799987,19752,0.001032292,5.23E-08,0.5,131
0,1.16456E+12,0.678799987,1.16471E+12,0.675499976,14508,0.004861537,3.35E-07,0.5,132
-1,1.16471E+12,0.675499976,1.16494E+12,0.671999991,22866,0.005181325,2.27E-07,0.5,133
0,1.16494E+12,0.671999991,1.16531E+12,0.675300002,37728,0.004910731,1.30E-07,0.5,134
1,1.16531E+12,0.675300002,1.16557E+12,0.678900003,25356,0.005330966,2.10E-07,0.5,135
0,1.16557E+12,0.678900003,1.16558E+12,0.675499976,1188,0.005008142,4.22E-06,0.5,136
-1,1.16558E+12,0.675499976,1.16616E+12,0.669499993,57762,0.008882284,1.54E-07,0.5,137
0,1.16616E+12,0.669499993,1.16646E+12,0.672900021,30558,0.005078458,1.66E-07,0.5,138
1,1.16646E+12,0.672900021,1.16782E+12,0.676299989,135612,0.005052709,3.73E-08,0.5,139
0,1.16782E+12,0.676299989,1.16823E+12,0.672900021,40722,0.005027308,1.23E-07,0.5,140
-1,1.16823E+12,0.672900021,1.1695E+12,0.653800011,127650,0.028384619,2.22E-07,0.5,141
0,1.1695E+12,0.653800011,1.16957E+12,0.657199979,6384,0.005200318,8.15E-07,0.5,142
1,1.16957E+12,0.657199979,1.17024E+12,0.664499998,67242,0.011107759,1.65E-07,0.5,143
0,1.17024E+12,0.664499998,1.17032E+12,0.661199987,8460,0.004966157,5.87E-07,0.5,144
-1,1.17032E+12,0.661199987,1.17075E+12,0.657599986,42672,0.005444648,1.28E-07,0.5,145
0,1.17075E+12,0.657599986,1.17084E+12,0.660899997,9462,0.005018265,5.30E-07,0.5,146
1,1.17084E+12,0.660899997,1.171E+12,0.668299973,15192,0.011196817,7.37E-07,0.5,147
0,1.171E+12,0.668299973,1.17132E+12,0.665000021,32484,0.00493783,1.52E-07,0.5,148
-1,1.17132E+12,0.665000021,1.17133E+12,0.664900005,438,1.50E-04,3.43E-07,0.5,149
0,1.17133E+12,0.664900005,1.17134E+12,0.668200016,1530,0.004963169,3.24E-06,0.5,150
1,1.17134E+12,0.668200016,1.17143E+12,0.671899974,8994,0.005537202,6.16E-07,0.5,151
0,1.17143E+12,0.671899974,1.17151E+12,0.668500006,7428,0.00506023,6.81E-07,0.5,152
-1,1.17151E+12,0.668500006,1.17151E+12,0.667999983,600,7.48E-04,1.25E-06,0.5,153
0,1.17151E+12,0.667999983,1.17152E+12,0.671299994,996,0.004940137,4.96E-06,0.5,154
1,1.17152E+12,0.671299994,1.17186E+12,0.675800025,34182,0.006703458,1.96E-07,0.5,155
0,1.17186E+12,0.675800025,1.17197E+12,0.672399998,10416,0.005031115,4.83E-07,0.5,156
-1,1.17197E+12,0.672399998,1.17222E+12,0.669200003,25272,0.004759064,1.88E-07,0.5,157
0,1.17222E+12,0.669200003,1.17255E+12,0.672500014,32646,0.004931278,1.51E-07,0.5,158
1,1.17255E+12,0.672500014,1.17264E+12,0.675800025,9000,0.00490708,5.45E-07,0.5,159
0,1.17264E+12,0.675800025,1.17275E+12,0.672399998,10920,0.005031115,4.61E-07,0.5,160
-1,1.17275E+12,0.672399998,1.17275E+12,0.671999991,30,5.95E-04,1.98E-05,0.5,161
0,1.17275E+12,0.671999991,1.17282E+12,0.675400019,7134,0.005059565,7.09E-07,0.5,162
1,1.17282E+12,0.675400019,1.17304E+12,0.684300005,21858,0.013177356,6.03E-07,0.5,163
0,1.17304E+12,0.684300005,1.17305E+12,0.680899978,1674,0.004968622,2.97E-06,0.5,164
-1,1.17305E+12,0.680899978,1.1732E+12,0.67839998,15204,0.003671608,2.41E-07,0.5,165
0,1.1732E+12,0.67839998,1.17328E+12,0.681800008,7404,0.005011834,6.77E-07,0.5,166
1,1.17328E+12,0.681800008,1.17329E+12,0.683600008,1266,0.002640071,2.09E-06,0.5,167
0,1.17329E+12,0.683600008,1.17333E+12,0.680100024,3660,0.005119931,1.40E-06,0.5,168
-1,1.17333E+12,0.680100024,1.17367E+12,0.677100003,34254,0.004411147,1.29E-07,0.5,169
0,1.17367E+12,0.677100003,1.17369E+12,0.680499971,1734,0.005021368,2.90E-06,0.5,170
1,1.17369E+12,0.680499971,1.17384E+12,0.68690002,15336,0.009404921,6.13E-07,0.5,171
0,1.17384E+12,0.68690002,1.17387E+12,0.683399975,3006,0.00509542,1.70E-06,0.5,172
-1,1.17387E+12,0.683399975,1.1739E+12,0.682200015,3000,0.001755869,5.85E-07,0.5,173
0,1.1739E+12,0.682200015,1.17399E+12,0.685599983,8568,0.004983829,5.82E-07,0.5,174
1,1.17399E+12,0.685599983,1.17424E+12,0.686999977,25482,0.002041998,8.01E-08,0.5,175
0,1.17424E+12,0.686999977,1.17429E+12,0.683499992,4986,0.005094592,1.02E-06,0.5,176
-1,1.17429E+12,0.683499992,1.1749E+12,0.675700009,60606,0.011411826,1.88E-07,0.5,177
0,1.1749E+12,0.675700009,1.17497E+12,0.67900002,7050,0.004883841,6.93E-07,0.5,178
1,1.17497E+12,0.67900002,1.17522E+12,0.681500018,25560,0.003681882,1.44E-07,0.5,179
0,1.17522E+12,0.681500018,1.17546E+12,0.67809999,23286,0.004989035,2.14E-07,0.5,180
-1,1.17546E+12,0.67809999,1.17556E+12,0.675100029,10632,0.004424069,4.16E-07,0.5,181
0,1.17556E+12,0.675100029,1.17575E+12,0.678200006,18990,0.004591879,2.42E-07,0.5,182
1,1.17575E+12,0.678200006,1.17616E+12,0.682200015,40602,0.005897977,1.45E-07,0.5,183
0,1.17616E+12,0.682200015,1.17625E+12,0.67869997,9510,0.005130525,5.39E-07,0.5,184
-1,1.17625E+12,0.67869997,1.17626E+12,0.6778,420,0.001326021,3.16E-06,0.5,185
0,1.17626E+12,0.6778,1.17632E+12,0.680999994,6354,0.004721149,7.43E-07,0.5,186
1,1.17632E+12,0.680999994,1.17666E+12,0.683099985,33468,0.003083687,9.21E-08,0.5,187
0,1.17666E+12,0.683099985,1.17678E+12,0.6778,12426,0.007758726,6.24E-07,0.5,188
-1,1.17678E+12,0.6778,1.17687E+12,0.675700009,8646,0.003098246,3.58E-07,0.5,189
0,1.17687E+12,0.675700009,1.17696E+12,0.679099977,9024,0.005031772,5.58E-07,0.5,190
1,1.17696E+12,0.679099977,1.17764E+12,0.684400022,68172,0.007804514,1.14E-07,0.5,191
0,1.17764E+12,0.684400022,1.178E+12,0.680899978,35826,0.005114033,1.43E-07,0.5,192
-1,1.178E+12,0.680899978,1.17806E+12,0.680100024,6438,0.001174848,1.82E-07,0.5,193
0,1.17806E+12,0.680100024,1.1781E+12,0.683499992,3624,0.004999218,1.38E-06,0.5,194
1,1.1781E+12,0.683499992,1.17816E+12,0.683799982,5802,4.39E-04,7.56E-08,0.5,195
0,1.17816E+12,0.683799982,1.1786E+12,0.680299997,44832,0.005118434,1.14E-07,0.5,196
-1,1.1786E+12,0.680299997,1.1787E+12,0.67839998,9654,0.002792911,2.89E-07,0.5,197
0,1.1787E+12,0.67839998,1.17879E+12,0.681900024,8460,0.005159264,6.10E-07,0.5,198
1,1.17879E+12,0.681900024,1.1793E+12,0.685899973,51204,0.005865887,1.15E-07,0.5,199
0,1.1793E+12,0.685899973,1.17981E+12,0.682500005,51156,0.004956945,9.69E-08,0.5,200
-1,1.17981E+12,0.682500005,1.18005E+12,0.675899982,23898,0.009670362,4.05E-07,0.5,201
0,1.18005E+12,0.675899982,1.18042E+12,0.67930001,37152,0.005030371,1.35E-07,0.5,202
1,1.18042E+12,0.67930001,1.1806E+12,0.681200027,18186,0.002797022,1.54E-07,0.5,203
0,1.1806E+12,0.681200027,1.18069E+12,0.6778,8754,0.004991233,5.70E-07,0.5,204
-1,1.18069E+12,0.6778,1.18095E+12,0.677100003,26346,0.001032749,3.92E-08,0.5,205
0,1.18095E+12,0.677100003,1.18127E+12,0.680400014,31770,0.004873743,1.53E-07,0.5,206
1,1.18127E+12,0.680400014,1.18127E+12,0.680800021,204,5.88E-04,2.88E-06,0.5,207
0,1.18127E+12,0.680800021,1.1816E+12,0.677399993,33216,0.004994165,1.50E-07,0.5,208
-1,1.1816E+12,0.677399993,1.18168E+12,0.673099995,7440,0.006347798,8.53E-07,0.5,209
0,1.18168E+12,0.673099995,1.1818E+12,0.676500022,12060,0.005051297,4.19E-07,0.5,210
1,1.1818E+12,0.676500022,1.18192E+12,0.677900016,11886,0.002069466,1.74E-07,0.5,211
0,1.18192E+12,0.677900016,1.18224E+12,0.674499989,31938,0.00501553,1.57E-07,0.5,212
-1,1.18224E+12,0.674499989,1.18308E+12,0.671000004,84270,0.005189006,6.16E-08,0.5,213
0,1.18308E+12,0.671000004,1.18311E+12,0.674399972,2784,0.005067017,1.82E-06,0.5,214
1,1.18311E+12,0.674399972,1.18409E+12,0.679899991,98010,0.008155425,8.32E-08,0.5,215
0,1.18409E+12,0.679899991,1.18416E+12,0.676500022,7518,0.005000689,6.65E-07,0.5,216
-1,1.18416E+12,0.676500022,1.18417E+12,0.676299989,594,2.96E-04,4.98E-07,0.5,217
0,1.18417E+12,0.676299989,1.18427E+12,0.679700017,9714,0.005027396,5.18E-07,0.5,218
1,1.18427E+12,0.679700017,1.18427E+12,0.679700017,0,0,0,0.5,219
0,1.18427E+12,0.679700017,1.18458E+12,0.676299989,31002,0.005002248,1.61E-07,0.5,220
-1,1.18458E+12,0.676299989,1.18477E+12,0.671899974,19050,0.006506011,3.42E-07,0.5,221
0,1.18477E+12,0.671899974,1.18483E+12,0.675300002,6582,0.005060318,7.69E-07,0.5,222
1,1.18483E+12,0.675300002,1.18483E+12,0.675300002,0,0,0,0.5,223
0,1.18483E+12,0.675300002,1.1849E+12,0.671899974,7062,0.00503484,7.13E-07,0.5,224
-1,1.1849E+12,0.671899974,1.18539E+12,0.668099999,48684,0.005655566,1.16E-07,0.5,225
0,1.18539E+12,0.668099999,1.18547E+12,0.671500027,7680,0.0050891,6.63E-07,0.5,226
1,1.18547E+12,0.671500027,1.1858E+12,0.677100003,33756,0.008339502,2.47E-07,0.5,227
0,1.1858E+12,0.677100003,1.18588E+12,0.673699975,7362,0.005021456,6.82E-07,0.5,228
-1,1.18588E+12,0.673699975,1.18604E+12,0.672100008,16518,0.002374896,1.44E-07,0.5,229
0,1.18604E+12,0.672100008,1.18615E+12,0.675599992,10656,0.005207536,4.89E-07,0.5,230
1,1.18615E+12,0.675599992,1.18648E+12,0.681900024,32736,0.009325092,2.85E-07,0.5,231
0,1.18648E+12,0.681900024,1.18656E+12,0.67839998,8388,0.005132782,6.12E-07,0.5,232
-1,1.18656E+12,0.67839998,1.18665E+12,0.674600005,9096,0.005601378,6.16E-07,0.5,233
0,1.18665E+12,0.674600005,1.18673E+12,0.677999973,8124,0.005039976,6.20E-07,0.5,234
1,1.18673E+12,0.677999973,1.18698E+12,0.6796,24768,0.002359922,9.53E-08,0.5,235
0,1.18698E+12,0.6796,1.18701E+12,0.676199973,3378,0.005002984,1.48E-06,0.5,236
-1,1.18701E+12,0.676199973,1.18706E+12,0.675899982,4644,4.44E-04,9.55E-08,0.5,237
0,1.18706E+12,0.675899982,1.18707E+12,0.67930001,402,0.005030371,1.25E-05,0.5,238
1,1.18707E+12,0.67930001,1.18707E+12,0.679799974,252,7.36E-04,2.92E-06,0.5,239
0,1.18707E+12,0.679799974,1.18717E+12,0.676400006,10362,0.005001424,4.83E-07,0.5,240
-1,1.18717E+12,0.676400006,1.18721E+12,0.674700022,4212,0.002513282,5.97E-07,0.5,241
0,1.18721E+12,0.674700022,1.1873E+12,0.67809999,8868,0.005039229,5.68E-07,0.5,242
1,1.1873E+12,0.67809999,1.18732E+12,0.681400001,1830,0.004866555,2.66E-06,0.5,243
0,1.18732E+12,0.681400001,1.18734E+12,0.677999973,1764,0.004989768,2.83E-06,0.5,244
-1,1.18734E+12,0.677999973,1.18734E+12,0.677100003,24,0.00132739,5.53E-05,0.5,245
0,1.18734E+12,0.677100003,1.18734E+12,0.680499971,540,0.005021368,9.30E-06,0.5,246
1,1.18734E+12,0.680499971,1.18755E+12,0.682799995,21114,0.003379903,1.60E-07,0.5,247
0,1.18755E+12,0.682799995,1.18758E+12,0.679400027,2196,0.00497945,2.27E-06,0.5,248
-1,1.18758E+12,0.679400027,1.18763E+12,0.677600026,5448,0.002649397,4.86E-07,0.5,249
0,1.18763E+12,0.677600026,1.18766E+12,0.680999994,3168,0.005017662,1.58E-06,0.5,250
1,1.18766E+12,0.680999994,1.18768E+12,0.681900024,2160,0.00132163,6.12E-07,0.5,251
0,1.18768E+12,0.681900024,1.18776E+12,0.678200006,7596,0.005426042,7.14E-07,0.5,252
-1,1.18776E+12,0.678200006,1.18785E+12,0.675800025,8478,0.003538751,4.17E-07,0.5,253
0,1.18785E+12,0.675800025,1.18793E+12,0.67930001,8736,0.005179024,5.93E-07,0.5,254
1,1.18793E+12,0.67930001,1.18827E+12,0.680899978,33846,0.002355318,6.96E-08,0.5,255
0,1.18827E+12,0.680899978,1.18836E+12,0.67750001,8970,0.004993344,5.57E-07,0.5,256
-1,1.18836E+12,0.67750001,1.18886E+12,0.674000025,49944,0.005166029,1.03E-07,0.5,257
0,1.18886E+12,0.674000025,1.18907E+12,0.677399993,20490,0.005044463,2.46E-07,0.5,258
1,1.18907E+12,0.677399993,1.18966E+12,0.687600017,59166,0.015057608,2.54E-07,0.5,259
0,1.18966E+12,0.687600017,1.18968E+12,0.684199989,2760,0.004944776,1.79E-06,0.5,260
-1,1.18968E+12,0.684199989,1.18969E+12,0.683300018,102,0.001315362,1.29E-05,0.5,261
0,1.18969E+12,0.683300018,1.1897E+12,0.686800003,1614,0.005122179,3.17E-06,0.5,262
1,1.1897E+12,0.686800003,1.19006E+12,0.697399974,35940,0.015433854,4.29E-07,0.5,263
0,1.19006E+12,0.697399974,1.19012E+12,0.693799973,5778,0.005162033,8.93E-07,0.5,264
-1,1.19012E+12,0.693799973,1.19017E+12,0.693400025,4824,5.76E-04,1.19E-07,0.5,265
0,1.19017E+12,0.693400025,1.19017E+12,0.69690001,738,0.005047569,6.84E-06,0.5,266
1,1.19017E+12,0.69690001,1.19034E+12,0.702099979,16434,0.007461571,4.54E-07,0.5,267
0,1.19034E+12,0.702099979,1.19034E+12,0.698599994,594,0.004985023,8.39E-06,0.5,268
